Title,Image,Category,Price,Price1,sales_count,ratings,review_counts
Meyerding Self-Retaining Laminectomy Retractor 2.5 X 4.4cm Blade 3.75″ Spread | SM5046,https://surgicalmart.com/wp-content/uploads/2024/09/meyerding-self-retaining-laminectomy-retractor-2.5x4.4cm-blade-surgicalmart-247x247.jpg,neurosurgery / spine,27.25,25.99,572,4.0,61
Meyerding Self-Retaining Laminectomy Retractor 2.5 X 6.1cm Blade 3.75″ Spread | SM5048,https://surgicalmart.com/wp-content/uploads/2024/09/meyerding-self-retaining-laminectomy-retractor-2.5x6.1cm-blade-surgicalmart-247x247.jpg,neurosurgery / spine,27.25,25.99,554,3.9,284
Inge Lamina Spreader 6″ Jaws Open to 1 1/8″ with Teeth | SM5038,https://surgicalmart.com/wp-content/uploads/2024/05/inge-lamina-spreader-with-teeth-6-jaws-open-2-8cm-surgicalmart-247x247.jpg,neurosurgery / spine,45.45,24.99,444,1.7,167
2 Inge Lamina Spreader with Teeth 6″ and 9.5″ Curved Jaws | SM5040,https://surgicalmart.com/wp-content/uploads/2024/05/2-inge-lamina-spreader-with-teeth-surgicalmart-247x247.jpg,neurosurgery / spine,127.25,69.99,428,1.2,414
Inge Lamina Spreader 9.5″ Jaws Open to 1 3/4″ with Teeth | SM5039,https://surgicalmart.com/wp-content/uploads/2024/05/inge-lamina-spreader-with-teeth-9-5-jaws-open-4-4cm-surgicalmart-247x247.jpg,neurosurgery / spine,90.89,49.99,363,2.9,171
Meyerding Self-Retaining Laminectomy Retractor 1.9 X 6.1cm Blade 3.75″ Spread | SM5045,https://surgicalmart.com/wp-content/uploads/2024/09/meyerding-self-retaining-laminectomy-retractor-1.9x6.1cm-blade-surgicalmart-247x247.jpg,neurosurgery / spine,45.45,24.99,115,1.7,71
Mclean-Tucker Obstetrical Forceps | SM1820,https://surgicalmart.com/wp-content/uploads/2017/06/SurgicalMart-SM1820-247x247.jpg,obstetrics,83.62,45.99,888,1.4,91
Wrigley Obstetrical Forceps | SM1827,https://surgicalmart.com/wp-content/uploads/2017/06/SurgicalMart-SM1827-247x247.jpg,obstetrics,145.45,79.99,833,3.9,418
Piper Obstetrical Forceps 17 1/2″ (44.5cm) | SM1822,https://surgicalmart.com/wp-content/uploads/2017/05/piper-obstetrical-forceps-17-5inch-surgicalmart-247x247.jpg,obstetrics,90.89,49.99,662,2.3,436
Simpson-Luikart Obstetrical Forceps 14″ Solid Blade | SM1826,https://surgicalmart.com/wp-content/uploads/2017/05/simpson-luikart-obstetrical-forceps-14-solid-blade-surgicalmart-247x247.jpg,obstetrics,79.99,43.99,513,3.5,25
Naegele Obstetrical Forceps | SM1821,,obstetrics,231.85,127.51,458,2.6,65
Barnes Neville Obstetrical Forceps 15.5″ with Axis Traction Handle | SM3242,https://surgicalmart.com/wp-content/uploads/2022/10/barnes-neville-obstetrical-forceps-15-5-waxis-traction-handle-surgicalmart-247x247.jpg,obstetrics,181.8,99.99,295,3.7,256
Simpson Obstetrical Forceps 14″ (35.6cm) – Fenestrated Blades | SM1823,https://surgicalmart.com/wp-content/uploads/2017/05/simpson-obstetrical-forceps-14-obstetrics-gynecology-surgicalmart-247x247.jpg,obstetrics,72.7,39.99,157,2.8,303
Collyer Pelvimeter 12″ Graduated in CM & Inches | SM2641,https://surgicalmart.com/wp-content/uploads/2022/10/collyer-pelvimeter-12inch-surgicalmart-247x247.jpg,obstetrics,54.45,29.99,136,2.3,260
Simpson-Braun Obstetrical Forceps | SM1825,,obstetrics,231.85,127.51,127,3.2,181
Martin Pelvimeter Graduated in CM and Inches | SM2640,https://surgicalmart.com/wp-content/uploads/2022/10/martin-pelvimeter-breadth-caliper-34cm-surgicalmart-247x247.jpg,obstetrics,68.13,37.48,23,3.2,186
2 Rainbow Castroviejo Scissors 4.5″ Straight & Curved | SM4978,,ophthalmic instruments,32.7,17.99,992,4.4,486
Barraquer Wire Speculum Solid Blade 15mm| SM2588,https://surgicalmart.com/wp-content/uploads/2022/08/barraquer-wire-eye-speculum-solid-blades-15mm-surgicalmart-247x241.jpg,ophthalmic instruments,18.15,9.99,990,1.3,480
Kratz-Barraquer Eye Speculum 12mm Open Wire Blades | SM4954,,ophthalmic instruments,14.52,7.99,986,3.1,453
Supercut Stevens Tenotomy Scissors 5.5″ Curved | SM4670,https://surgicalmart.com/wp-content/uploads/2024/02/stevens-superecut-tenotomy-scissors-5-5inch-curved-black-handle-surgicalmart-247x247.jpg,ophthalmic instruments,21.8,11.99,984,1.8,333
Supercut Stevens Tenotomy Scissors 4.5″ Curved | SM4668,https://surgicalmart.com/wp-content/uploads/2024/02/stevens-superecut-tenotomy-scissors-4-5inch-curved-black-handle-surgicalmart-247x247.jpg,ophthalmic instruments,18.15,9.99,977,3.1,463
Iris Tissue Forceps 4″ 1×2 Teeth Fully Curved | SM4865,https://surgicalmart.com/wp-content/uploads/2024/06/iris-tissue-forceps-4-1x2-teeth-fully-curved-surgicalmart-247x247.jpg,ophthalmic instruments,18.15,9.99,964,3.6,442
Eye Dressing Forceps 4″ Serrated Half Curved | SM4868,,ophthalmic instruments,18.15,9.99,953,4.7,195
"4 Pcs Desmarres Lid Retractor Set 5.5″ Size 11mm, 13mm, 15mm, 17mm | SM5215",https://surgicalmart.com/wp-content/uploads/2024/09/4-desmarres-lid-retractor-set-11mm-13mm-15mm-17mm-surgicalmart-247x247.jpg,ophthalmic instruments,43.62,23.99,949,4.0,446
Barraquer Wire Speculum Solid Blade 12mm | SM2587,https://surgicalmart.com/wp-content/uploads/2022/08/barraquer-wire-eye-speculum-solid-blades-12mm-surgicalmart-247x241.jpg,ophthalmic instruments,17.25,9.49,906,3.6,168
Eye Dressing Forceps 4″ Serrated Straight | SM4867,https://surgicalmart.com/wp-content/uploads/2024/06/eye-dressing-forceps-4-serrated-straight-surgicalmart-247x247.jpg,ophthalmic instruments,16.35,8.99,887,3.9,455
Weeks Eye Speculum Blade 25 x 8mm Length 3″ (7.6 cm) | SM2594,https://surgicalmart.com/wp-content/uploads/2022/08/weeks-eye-speculum-7.6cm-surgicalmart-247x247.jpg,ophthalmic instruments,19.99,10.99,871,3.4,439
Graefe Iris Forceps 3″ (7.6cm) Curved 1×2 Teeth | SM5167,,ophthalmic instruments,14.52,7.99,866,4.4,405
Stevens Tenotomy Scissor 4.5″ Curved Sharp Tips | SM4661,https://surgicalmart.com/wp-content/uploads/2024/02/stevens-tenotomy-scissors-4-5inch-curved-surgicalmart-247x247.jpg,ophthalmic instruments,14.52,7.99,858,3.1,402
Supercut Stevens Tenotomy Scissors 5″ Curved | SM4669,https://surgicalmart.com/wp-content/uploads/2024/02/stevens-superecut-tenotomy-scissors-5inch-curved-black-handle-surgicalmart-247x247.jpg,ophthalmic instruments,19.99,10.99,825,3.4,109
Rainbow Castroviejo Scissors 4.5″ Curved | SM4977,,ophthalmic instruments,18.15,9.99,800,4.8,403
Maumenee-Park Eye Speculum 3 1/4″ Fenestrated Blade 14mm | SM2590,https://surgicalmart.com/wp-content/uploads/2022/08/maumenee-park-eye-speculum-fenestrated-blade-surgicalmart-247x247.jpg,ophthalmic instruments,36.35,19.99,797,1.5,372
2 Castroviejo Micro Scissors 4.5″ Straight & Curved | SM4502,https://surgicalmart.com/wp-content/uploads/2023/06/micro-scissors-castroviejo-4-5-str-crvd-set-surgicalmart-247x247.jpg,ophthalmic instruments,23.62,12.99,784,3.3,274
Barraquer Eye Speculum 25mm Wire Closed Fenestrated Blades | SM2584,,ophthalmic instruments,27.25,14.99,782,4.9,449
McPherson Vannas Micro Scissors Straight 8cm Sharp 3mm Blades | SM4597,https://surgicalmart.com/wp-content/uploads/2023/08/mcpherson-vannas-micro-scissors-8cm-str-3mm-blades-surgicalmart-247x247.jpg,ophthalmic instruments,19.99,10.99,776,3.9,235
Castroviejo Caliper 3.5″ Straight 0-20mm | SM0493,https://surgicalmart.com/wp-content/uploads/2017/05/castroviejo-caliper-3-5inch-straight-0-20mm-measuring-surgicalmart-247x247.jpg,ophthalmic instruments,19.99,10.99,727,2.9,157
"5 Pcs Barraquer Eye Speculum Wired Closed 10,12,15,20,25mm Fenestrated Blades | SM2585",,ophthalmic instruments,72.7,39.99,715,1.4,349
Iris Tissue Forceps 4″ 1×2 Teeth Straight | SM4863,,ophthalmic instruments,18.15,9.99,700,2.7,262
"4 Supercut Stevens Tenotomy Scissors 3.5″, 4.5″ 5″ & 5.5″ Curved | SM4950",https://surgicalmart.com/wp-content/uploads/2024/07/4-stevens-superecut-tenotomy-scissors-curved-black-handle-surgicalmart-247x247.jpg,ophthalmic instruments,65.45,35.99,671,3.0,58
Castroviejo Micro Scissor 4.5″ Curved | SM4501,https://surgicalmart.com/wp-content/uploads/2023/06/castroviejo-micro-scissors-4-5-curved-surgicalmart-247x247.jpg,ophthalmic instruments,14.52,7.99,662,1.3,483
Supercut Stevens Tenotomy Scissors 5.5″ Straight | SM4666,https://surgicalmart.com/wp-content/uploads/2024/02/stevens-superecut-tenotomy-scissors-5-5inch-straight-black-handle-surgicalmart-247x247.jpg,ophthalmic instruments,21.8,11.99,627,1.4,380
"3 Pcs Barraquer Wire Speculum Set 10, 12 & 15mm Solid Blade | SM4573",https://surgicalmart.com/wp-content/uploads/2023/08/3-barraquer-wire-speculum-set-solid-blades-surgicalmart-247x247.jpg,ophthalmic instruments,45.45,24.99,613,1.9,446
Supercut Stevens Tenotomy Scissors 3.5″ Straight | SM4663,,ophthalmic instruments,16.35,8.99,609,3.8,425
Sauer Eye Speculum 1.25″ Infant 10mm Solid Blades | SM2595,,ophthalmic instruments,18.15,9.99,592,4.1,431
McPherson Vannas Micro Scissors Straight 8cm Sharp 5mm Blades | SM4596,https://surgicalmart.com/wp-content/uploads/2023/08/mcpherson-vannas-micro-scissors-8cm-str-5mm-blades-surgicalmart-247x247.jpg,ophthalmic instruments,19.99,10.99,580,3.3,487
Stevens Tenotomy Scissor 4.5″ Straight Sharp Tips | SM2119,https://surgicalmart.com/wp-content/uploads/2017/05/stevens-tenotomy-scissors-4-5inch-straight-surgicalmart-247x247.jpg,ophthalmic instruments,14.52,7.99,569,4.4,162
Castroviejo Suture Forceps 4″ 1×2 Teeth 0.5mm Straight Tip with Tying Platform| SM4568,https://surgicalmart.com/wp-content/uploads/2023/08/castroviejo-suturing-forceps-4inch-1x2-0.5mm-with-tying-plateform-surgicalmart-247x247.jpg,ophthalmic instruments,14.52,7.99,548,3.0,341
Castroviejo Suture Forceps 4″ 1×2 Teeth 0.6mm Straight Tip with Tying Platform| SM4569,https://surgicalmart.com/wp-content/uploads/2023/08/castroviejo-suturing-forceps-4inch-1x2-0.6mm-with-tying-plateform-surgicalmart-247x247.jpg,ophthalmic instruments,14.52,7.99,548,2.3,478
3 Kratz-Barraquer Wire Eye Speculum Set | SM4957,,ophthalmic instruments,36.35,19.99,548,4.4,143
2 Castroviejo Micro Scissors 7.5″ Straight & Curved | SM4505,,ophthalmic instruments,29.08,15.99,542,1.4,212
10 Pcs Basic Eye Kit with Stainless Steel Box | SM4572,,ophthalmic instruments,79.99,43.99,539,4.7,377
Supercut Stevens Tenotomy Scissors 5″ Straight | SM4665,https://surgicalmart.com/wp-content/uploads/2024/02/stevens-superecut-tenotomy-scissors-5inch-straight-black-handle-surgicalmart-247x247.jpg,ophthalmic instruments,19.99,10.99,537,3.8,148
Rainbow Iris Forceps 4″ Serrated Straight | SM4979,https://surgicalmart.com/wp-content/uploads/2024/07/rainbow-iris-forceps-4-straight-serrated-surgicalmart-247x247.jpg,ophthalmic instruments,18.15,9.99,522,1.2,400
Supercut Stevens Tenotomy Scissors 3.5″ Curved | SM4667,https://surgicalmart.com/wp-content/uploads/2024/02/stevens-superecut-tenotomy-scissors-3-5inch-curved-black-handle-surgicalmart-247x247.jpg,ophthalmic instruments,16.35,8.99,513,1.2,452
Barraquer Eye Speculum 12mm Wire Closed Fenestrated Blades | SM2581,,ophthalmic instruments,19.99,10.99,508,3.9,377
Bishop Harmon Tissue Forceps 3.5″ Standard 0.7mm 1×2 Teeth | SM4697,https://surgicalmart.com/wp-content/uploads/2024/03/bishop-harmon-tissue-forceps-3-5-standard-0.7mm-1x2-teeth-surgicalmart-247x247.jpg,ophthalmic instruments,16.35,8.99,503,3.5,311
T/C Castroviejo Scissors 5.5″ Straight Round Pattern Handle | SM4850,https://surgicalmart.com/wp-content/uploads/2024/05/tc-castroviejo-scissors-straight-14cm-surgicalmart-247x247.jpg,ophthalmic instruments,19.99,10.99,498,1.6,411
T/C Stevens Tenotomy Scissor 4.5″ Curved Sharp Tips | SM4662,https://surgicalmart.com/wp-content/uploads/2024/02/tc-stevens-tenotomy-scissors-4-5inch-curved-surgicalmart-247x247.jpg,ophthalmic instruments,23.62,12.99,497,4.9,228
Castroviejo Scissors 7.5″ Straight | SM4503,https://surgicalmart.com/wp-content/uploads/2023/06/castroviejo-scissors-7-5-straight-surgicalmart-247x247.jpg,ophthalmic instruments,18.15,9.99,488,1.0,401
Kratz-Barraquer Eye Speculum 15mm Open Wire Blades | SM4955,,ophthalmic instruments,14.52,7.99,470,1.0,500
2 Pcs Graefe Iris Forceps Set 3″ Straight & Curved 1×2 Teeth | SM5168,,ophthalmic instruments,27.25,14.99,468,2.1,326
Supercut Stevens Tenotomy Scissors 4.5″ Straight | SM4664,,ophthalmic instruments,18.15,9.99,460,4.0,339
Kratz-Barraquer Eye Speculum 18mm Open Wire Blades | SM4956,,ophthalmic instruments,14.52,7.99,454,4.1,98
Graefe Iris Forceps 3″ (7.6cm) Straight 1×2 Teeth | SM5166,,ophthalmic instruments,14.52,7.99,448,3.6,61
Barraquer Eye Speculum 20mm Wire Closed Fenestrated Blades | SM2583,https://surgicalmart.com/wp-content/uploads/2022/08/barraquer-eye-speculum-20mm-wire-closed-surgicalmart-247x247.jpg,ophthalmic instruments,23.62,12.99,438,4.5,97
15 Pcs Micro Surgery Scissors Set Straight Curved & Angled | SM4970,https://surgicalmart.com/wp-content/uploads/2024/07/15-micro-surgery-scissors-set-surgicalmart-247x247.jpg,ophthalmic instruments,145.45,79.99,411,4.3,292
2 Ruskin Bone Rongeur 7.5″ Straight & Curved 5mm Bite Double Action | SM5043,https://surgicalmart.com/wp-content/uploads/2024/08/2-ruskin-bone-rongeur-set-7-5-str-crvd-5mm-bite-surgicalmart-247x247.jpg,orthopedic instruments,109.08,59.99,958,1.9,401
5 Volkmann Sharp Retractors 8.5″ (21.6cm) with Ring Handle | SM1875,,orthopedic instruments,99.99,54.99,942,4.7,406
2 Ruskin Bone Rongeur 6″ Straight & Curved 3mm Bite Double Action | SM5044,https://surgicalmart.com/wp-content/uploads/2024/08/2-ruskin-bone-rongeur-set-6-str-crvd-3mm-bite-surgicalmart-247x247.jpg,orthopedic instruments,99.99,54.99,939,3.2,479
Ruskin Bone Rongeur 6″ Straight 3mm Bite Double Action | SM5032,https://surgicalmart.com/wp-content/uploads/2024/03/ruskin-bone-rongeur-6-straight-3mm-bite-surgicalmart-247x247.jpg,orthopedic instruments,54.52,29.99,769,3.8,496
Ruskin Bone Rongeur 7.25″ Curved 5mm Bite Double Action | SM5036,https://surgicalmart.com/wp-content/uploads/2024/03/ruskin-bone-rongeur-7-25-curved-5mm-bite-surgicalmart-247x247.jpg,orthopedic instruments,59.99,32.99,768,3.5,258
Ruskin Bone Rongeur 6″ Curved 3mm Bite Double Action | SM5033,https://surgicalmart.com/wp-content/uploads/2024/03/ruskin-bone-rongeur-6-curved-3mm-bite-surgicalmart-247x247.jpg,orthopedic instruments,54.52,29.99,607,1.4,311
Stille-Luer Bone Rongeur 8.75″ Straight Jaws 9mmx15mm | SM5003,https://surgicalmart.com/wp-content/uploads/2023/11/stille-luer-bone-rongeur-straight-9x15mm-double-action-surgicalmart-247x247.jpg,orthopedic instruments,63.62,34.99,586,1.3,109
Stille-Luer Bone Rongeur 8.75″ Curved Jaws 9mmx15mm | SM5004,https://surgicalmart.com/wp-content/uploads/2023/11/stille-luer-bone-rongeur-curved-9x15mm-double-action-surgicalmart-1-247x247.jpg,orthopedic instruments,63.62,34.99,505,1.5,202
Ruskin Bone Rongeur 7.25″ Curved 7mm Bite Double Action | SM5037,https://surgicalmart.com/wp-content/uploads/2024/03/ruskin-bone-rongeur-7-25-curved-5mm-bite-surgicalmart-1-247x247.jpg,orthopedic instruments,59.99,32.99,435,4.3,49
Ruskin Bone Rongeur 7.25″ Straight 7mm Bite Double Action | SM5035,https://surgicalmart.com/wp-content/uploads/2024/03/ruskin-bone-rongeur-7-25-straight-7mm-bite-surgicalmart-247x247.jpg,orthopedic instruments,59.99,32.99,376,1.3,101
2 Ruskin Bone Rongeur 7.5″ Straight & Curved 7mm Bite Double Action | SM5042,https://surgicalmart.com/wp-content/uploads/2024/08/2-ruskin-bone-rongeur-set-7-5-str-crvd-7mm-bite-surgicalmart-247x247.jpg,orthopedic instruments,109.08,59.99,280,2.1,489
Ruskin Bone Rongeur 7.25″ Straight 5mm Bite Double Action | SM5034,https://surgicalmart.com/wp-content/uploads/2024/03/ruskin-bone-rongeur-7-25-straight-5mm-bite-surgicalmart-247x247.jpg,orthopedic instruments,59.99,32.99,209,4.6,283
Bellucci Otology Straight 4mm | SM1828,,otology,85.2,46.86,984,5.0,281
2 Pcs Hartman Alligator Ear Forceps 3.5” & 5.5” Set | SM2436,https://surgicalmart.com/wp-content/uploads/2022/05/2-pcs-hartman-alligator-forceps-set-surgicalmart-247x247.jpg,otology,27.24,14.98,953,4.9,386
2 Pcs Hartman Alligator Ear Forceps 3.5” & 8” Set | SM2437,,otology,33.99,18.69,935,1.1,377
Hartmann-Wullstein Ear Forceps 8.5cm | SM1837,https://surgicalmart.com/wp-content/uploads/2017/06/SurgicalMart-SM1837-247x247.jpg,otology,85.2,46.86,884,3.5,459
Ear Wax Remover Alligator Crocodile Ear Forceps & Otoscope Set | SM2440,https://surgicalmart.com/wp-content/uploads/2022/05/ear-wax-remover-alligator-forceps-otoscope-set-surgiclmart-247x247.jpg,otology,44.99,24.74,835,4.1,381
Hartmann Ear Forceps 8.5cm | SM1835,https://surgicalmart.com/wp-content/uploads/2017/06/SurgicalMart-SM1835-247x247.jpg,otology,85.2,46.86,776,2.8,130
Hartmann Alligator Ear Forceps 10″ | SM2633,https://surgicalmart.com/wp-content/uploads/2022/07/hartmann-alligator-ear-forceps-10-serrated-ent-surgical-instrument-surgicalmart-247x247.jpg,otology,34.06,18.74,760,2.6,259
Hartmann Ear Forceps 14cm | SM1833,https://surgicalmart.com/wp-content/uploads/2017/06/SurgicalMart-SM1833-247x247.jpg,otology,64.79,35.64,747,1.2,403
Hartmann Alligator Ear Forceps 5.5″ | SM2630,https://surgicalmart.com/wp-content/uploads/2022/07/hartmann-alligator-ear-forceps-5-5-serrated-ent-surgical-instrument-surgicalmart-247x247.jpg,otology,24.99,13.74,742,1.1,289
4 Hartmann Crocodile Alligator Ear Forceps 3.5” 5.5” 6.5” 8” | SM2637,https://surgicalmart.com/wp-content/uploads/2022/07/hartmann-alligator-ear-forceps-3-5-5-5-6-5-8-surgicalmart-247x247.jpg,otology,62.49,34.36,683,1.8,354
Hartmann Ear Forceps 8.5cm | SM1834,https://surgicalmart.com/wp-content/uploads/2017/06/SurgicalMart-SM1834-247x247.jpg,otology,74.06,40.74,677,1.2,174
"Boucheron Ear Speculum Set of 4 Sizes 1, 2, 3 & 4 | SM2600",https://surgicalmart.com/wp-content/uploads/2022/08/boucheron-ear-speculum-set-of-4-chrome-plated-surgicalmart-247x247.jpg,otology,25.45,13.99,673,2.4,154
Greven Micro Ear Forceps 5.0mm | SM1830,https://surgicalmart.com/wp-content/uploads/2017/06/SurgicalMart-SM1830-247x247.jpg,otology,85.2,46.86,575,2.6,141
"4 Hartmann Crocodile Alligator Ear Forceps 3.5″, 6.5″, 8″, 10″ | SM2636",https://surgicalmart.com/wp-content/uploads/2022/07/hartmann-alligator-ear-forceps-3-5-6-5-8-10-surgicalmart-247x247.jpg,otology,68.13,37.48,537,2.6,323
Hartmann Alligator Ear Forceps 12″ | SM2634,https://surgicalmart.com/wp-content/uploads/2022/07/hartmann-alligator-ear-forceps-12-serrated-ent-surgical-instrument-surgicalmart-247x247.jpg,otology,38.63,21.24,516,1.6,320
6 Pcs Lucae Ear Forceps 5.5″ Bayonet Shape with Serrated Tips | SM4403,https://surgicalmart.com/wp-content/uploads/2023/04/6-lucae-ear-forceps-14cm-bayonet-serrated-surgicalmart-247x247.jpg,otology,54.52,29.99,514,1.9,284
3 Hartmann Crocodile Alligator Ear Forceps 3.5″ 5.5″ & 6.5″ | SM2439,https://surgicalmart.com/wp-content/uploads/2022/05/3-pcs-hartmann-alligator-ear-forceps-3-5-5-5-6-5-set-surgicalmart-247x247.jpg,otology,58.15,31.99,484,5.0,222
Hartmann Ear Forceps 8.5cm | SM1836,https://surgicalmart.com/wp-content/uploads/2017/06/SurgicalMart-SM1836-247x247.jpg,otology,85.2,46.86,442,1.4,277
Hartmann Alligator Ear Forceps 3.5″ | SM1831,https://surgicalmart.com/wp-content/uploads/2017/05/hartmann-alligator-forcep-3-5-surgicalmart-247x247.jpg,otology,22.71,12.49,382,2.2,96
Hartmann Ear Forceps 12cm | SM1832,https://surgicalmart.com/wp-content/uploads/2017/06/SurgicalMart-SM1832-247x247.jpg,otology,74.06,40.74,260,4.5,296
Bellucci Otology Straight 5.5mm | SM1829,https://surgicalmart.com/wp-content/uploads/2017/06/SurgicalMart-SM1829-247x247.jpg,otology,85.2,46.86,190,4.4,174
